0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 1.000000
0.000000, 2.800000
0.000000, 5.240000
0.000000, 8.191999
0.000000, 11.553599
0.000000, 15.242880
0.000000, 19.194304
0.000000, 23.355442
0.000000, 27.684353
0.000000, 32.147484
0.000000, 36.717987
0.000000, 41.374390
0.000000, 46.099510
0.000000, 50.879608
0.000000, 55.703686
0.000000, 60.562950
0.000000, 65.450363
0.000000, 70.360291
0.000000, 75.288231
0.000000, 80.230583
0.000000, 85.184464
0.000000, 90.147568
0.000000, 95.118057
0.000000, 100.094444
0.000000, 105.075554
0.000000, 110.060440
0.000000, 115.048355
0.000000, 120.038681
0.000000, 125.030945
0.000000, 130.024750
0.000000, 135.019806
0.000000, 140.015839
0.000000, 145.012665
0.000000, 150.010132
0.000000, 155.008102
0.000000, 160.006485
0.000000, 165.005188
0.000000, 170.004150
0.000000, 175.003326
0.000000, 180.002655
0.000000, 185.002121
0.000000, 190.001694
-6.000000, 195.001358
-12.000000, 200.001083
-18.000000, 205.000870
-24.000000, 210.000702
-30.000000, 214.000565
-36.000000, 217.200455
-42.000000, 219.760361
-48.000000, 221.808289
-54.000000, 222.446625
-58.799999, 221.957306
-62.639999, 220.565842
-65.711998, 218.452667
-68.169601, 215.762131
-70.135681, 212.609711
-71.708542, 209.087769
-72.966835, 205.270218
-73.973465, 201.216171
-74.778770, 196.972931
-75.423019, 192.578339
-75.938416, 188.062668
-76.350731, 183.450134
-76.680588, 178.760101
-76.944473, 174.008072
-77.155579, 169.206451
-77.324463, 164.365158
-77.459572, 159.492126
-77.567657, 154.593704
-77.654129, 149.674957
-77.723305, 144.739960
-77.778648, 139.791962
-77.822922, 134.833557
-77.858337, 129.866837
-77.886673, 124.893463
-77.909340, 119.914764
-77.927475, 114.931808
-77.941978, 109.945442
-77.953583, 104.956345
-77.962868, 99.965073
-77.970299, 94.972054
-77.976242, 89.977638
-77.980995, 84.982101
-77.984795, 79.985672
-77.987839, 75.988533
-77.990273, 72.790817
-77.992218, 71.232643
-77.993774, 70.986107
-77.995018, 71.788879
-77.996017, 73.431099
-77.996819, 75.744873
-77.997459, 78.595894
-77.997971, 81.876709
-77.998383, 85.501358
-77.998711, 89.401077
-77.998970, 93.520859
-77.999176, 97.816681
-77.999344, 102.253342
-77.999481, 106.802666
-77.999588, 111.442123
-77.999672, 116.153694
-77.999741, 120.922951
-77.999794, 125.738358
-77.999840, 130.590683
-77.999878, 135.472549
-77.999908, 140.378036
-77.999931, 145.302429
-77.999947, 150.241943
-77.999962, 155.193558
-77.999977, 160.154846
-77.999985, 165.123871
-77.999992, 170.099091
-78.000000, 175.079269
-78.000008, 180.063416
-78.000008, 185.050735
-78.000008, 190.040588
-78.000008, 195.032471
-78.000008, 200.025970
-78.000008, 205.020782
-78.000008, 210.016632
-78.000008, 215.013306
-78.000008, 220.010651
-84.000008, 225.008530
-90.000008, 230.006821
-96.000008, 235.005463
-102.000008, 240.004379
-108.000008, 245.003510
-114.000008, 250.002808
-120.000008, 255.002243
-126.000008, 260.001801
-132.000000, 265.001434
-138.000000, 270.001160
-144.000000, 275.000946
-150.000000, 280.000763
-156.000000, 285.000610
-162.000000, 290.000488
-168.000000, 295.000397
-174.000000, 300.000336
-180.000000, 304.000275
-186.000000, 307.200226
-192.000000, 309.760193
-198.000000, 310.808167
-204.000000, 310.646545
-210.000000, 309.517242
-216.000000, 307.613800
-222.000000, 305.091034
-228.000000, 302.072845
-232.800003, 298.658295
-236.639999, 294.926636
-239.712006, 290.941315
-242.169601, 286.753052
-244.135681, 282.402435
-245.708542, 277.921967
-246.966827, 273.337585
-247.973465, 268.670074
-248.778778, 263.936066
-249.423019, 259.148865
-249.938416, 254.319092
-250.350739, 249.455276
-250.680588, 244.564224
-250.944473, 239.651382
-251.155579, 234.721115
-251.324463, 229.776901
-251.459564, 224.821533
-251.567657, 219.857239
-251.654129, 214.885803
-251.723297, 209.908646
-251.778641, 204.926926
-251.822906, 199.941544
-251.858322, 194.953247
-251.886658, 189.962601
-251.909332, 184.970093
-251.927460, 179.976074
-251.941971, 175.980865
-251.953583, 172.784698
-251.962860, 170.227768
-251.970291, 168.182220
-251.976227, 166.545776
-251.980988, 165.236633
-251.984787, 164.189316
-251.987823, 163.351456
-251.990265, 162.681168
-251.992218, 162.144943
-251.993774, 161.715958
-251.995026, 161.372772
-251.996017, 161.098221
-251.996811, 160.878586
-251.997452, 160.702881
-251.997955, 160.562317
-251.998367, 160.449860
-251.998688, 160.359894
-251.998947, 160.287918
-251.999161, 160.230347
-251.999329, 160.184280
-251.999466, 160.147430
-251.999573, 160.117950
-251.999664, 160.094360
-251.999725, 160.075500
-251.999786, 160.060410
-251.999832, 160.048340
-251.999863, 160.038681
-251.999893, 160.030960
-251.999908, 160.024780
-251.999924, 160.019836
-251.999939, 160.015884
-251.999954, 160.012726
-251.999969, 160.010193
-251.999969, 160.008163
-251.999969, 160.006546
